unique_id,price_paid,deed_date,postcode,property_type,new_build,estate_type,saon,paon,street,locality,town,district,county,transaction_category,linked_data_uri"F3B6C199-5495-6E40-E053-6C04A8C0B3B4","1567329","2022-02-25","NE1 1EE","O","N","F","","44","CLOTH MARKET","","NEWCASTLE UPON TYNE","NEWCASTLE UPON TYNE","TYNE AND WEAR","B","http://landregistry.data.gov.uk/data/ppi/transaction/F3B6C199-5495-6E40-E053-6C04A8C0B3B4/current"
"EC7AD09A-B899-9200-E053-6C04A8C0E306","715000","2022-02-09","NE1 1YF","O","N","F","","25 - 27","MOSLEY STREET","","NEWCASTLE UPON TYNE","NEWCASTLE UPON TYNE","TYNE AND WEAR","B","http://landregistry.data.gov.uk/data/ppi/transaction/EC7AD09A-B899-9200-E053-6C04A8C0E306/current"
"DE2D0CE0-45CA-51EE-E053-6C04A8C00671","110000","2022-02-18","NE1 2AE","F","N","L","23","SALLYPORT HOUSE","CITY ROAD","","NEWCASTLE UPON TYNE","NEWCASTLE UPON TYNE","TYNE AND WEAR","A","http://landregistry.data.gov.uk/data/ppi/transaction/DE2D0CE0-45CA-51EE-E053-6C04A8C00671/current"
"EC7AD09A-570F-9200-E053-6C04A8C0E306","125000","2022-09-09","NE1 2AE","F","N","L","5","SALLYPORT HOUSE","CITY ROAD","","NEWCASTLE UPON TYNE","NEWCASTLE UPON TYNE","TYNE AND WEAR","A","http://landregistry.data.gov.uk/data/ppi/transaction/EC7AD09A-570F-9200-E053-6C04A8C0E306/current"
"F3B6C198-E25D-6E40-E053-6C04A8C0B3B4","115000","2022-11-17","NE1 2AY","F","N","L","APARTMENT 304","PANDONGATE HOUSE","CITY ROAD","","NEWCASTLE UPON TYNE","NEWCASTLE UPON TYNE","TYNE AND WEAR","A","http://landregistry.data.gov.uk/data/ppi/transaction/F3B6C198-E25D-6E40-E053-6C04A8C0B3B4/current"
"F3B6C198-E18B-6E40-E053-6C04A8C0B3B4","205000","2022-12-16","NE1 2BJ","F","N","L","FLAT 14","MARINERS WHARF","","QUAYSIDE","NEWCASTLE UPON TYNE","NEWCASTLE UPON TYNE","TYNE AND WEAR","A","http://landregistry.data.gov.uk/data/ppi/transaction/F3B6C198-E18B-6E40-E053-6C04A8C0B3B4/current"
"E7B085FC-E52A-7E31-E053-6C04A8C0E67F","195000","2022-03-10","NE1 2BJ","F","N","L","FLAT 20","MARINERS WHARF","","QUAYSIDE","NEWCASTLE UPON TYNE","NEWCASTLE UPON TYNE","TYNE AND WEAR","A","http://landregistry.data.gov.uk/data/ppi/transaction/E7B085FC-E52A-7E31-E053-6C04A8C0E67F/current"
"EED73E76-4556-6AF3-E053-6C04A8C08ABA","320000","2022-10-21","NE1 2BJ","F","N","L","FLAT 63","MARINERS WHARF","","QUAYSIDE","NEWCASTLE UPON TYNE","NEWCASTLE UPON TYNE","TYNE AND WEAR","A","http://landregistry.data.gov.uk/data/ppi/transaction/EED73E76-4556-6AF3-E053-6C04A8C08ABA/current"
"E53EDD2E-5B2A-83EC-E053-6B04A8C03A59","305000","2022-07-08","NE1 2BJ","F","N","L","FLAT 70","MARINERS WHARF","","QUAYSIDE","NEWCASTLE UPON TYNE","NEWCASTLE UPON TYNE","TYNE AND WEAR","A","http://landregistry.data.gov.uk/data/ppi/transaction/E53EDD2E-5B2A-83EC-E053-6B04A8C03A59/current"
"F3B6C198-E18C-6E40-E053-6C04A8C0B3B4","235000","2022-11-25","NE1 2BJ","F","N","L","FLAT 9","MARINERS WHARF","","QUAYSIDE","NEWCASTLE UPON TYNE","NEWCASTLE UPON TYNE","TYNE AND WEAR","A","http://landregistry.data.gov.uk/data/ppi/transaction/F3B6C198-E18C-6E40-E053-6C04A8C0B3B4/current"
"F16F63C6-31D1-0491-E053-6C04A8C032ED","87000","2022-07-26","NE1 2BN","F","N","L","51","LIME SQUARE","CITY ROAD","","NEWCASTLE UPON TYNE","NEWCASTLE UPON TYNE","TYNE AND WEAR","A","http://landregistry.data.gov.uk/data/ppi/transaction/F16F63C6-31D1-0491-E053-6C04A8C032ED/current"
"FFA361DB-4516-8A03-E053-4804A8C01F61","135000","2022-03-16","NE1 2BN","F","N","L","98","LIME SQUARE","CITY ROAD","","NEWCASTLE UPON TYNE","NEWCASTLE UPON TYNE","TYNE AND WEAR","A","http://landregistry.data.gov.uk/data/ppi/transaction/FFA361DB-4516-8A03-E053-4804A8C01F61/current"
"F87E72F9-8A87-176C-E053-6B04A8C0D2BE","140500","2022-11-24","NE1 2DB","F","N","L","FLAT 23","TUBE COURT","HOWARD STREET","","NEWCASTLE UPON TYNE","NEWCASTLE UPON TYNE","TYNE AND WEAR","A","http://landregistry.data.gov.uk/data/ppi/transaction/F87E72F9-8A87-176C-E053-6B04A8C0D2BE/current"
"F3B6C198-E3A0-6E40-E053-6C04A8C0B3B4","140000","2022-06-24","NE1 2DB","F","N","L","FLAT 24","TUBE COURT","HOWARD STREET","","NEWCASTLE UPON TYNE","NEWCASTLE UPON TYNE","TYNE AND WEAR","A","http://landregistry.data.gov.uk/data/ppi/transaction/F3B6C198-E3A0-6E40-E053-6C04A8C0B3B4/current"
"E7B085FC-E752-7E31-E053-6C04A8C0E67F","139950","2022-07-29","NE1 2DB","F","N","L","FLAT 28","TUBE COURT","HOWARD STREET","","NEWCASTLE UPON TYNE","NEWCASTLE UPON TYNE","TYNE AND WEAR","A","http://landregistry.data.gov.uk/data/ppi/transaction/E7B085FC-E752-7E31-E053-6C04A8C0E67F/current"
